file,class,method,variable,usage
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/TrustAllSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.TrustAllSSLSocketFactory,"createSocket/4[java.lang.String,int,java.net.InetAddress,int]",factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/TrustAllSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.TrustAllSSLSocketFactory,"createSocket/2[java.lang.String,int]",factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/TrustAllSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.TrustAllSSLSocketFactory,"createSocket/2[java.net.InetAddress,int]",factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/TrustAllSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.TrustAllSSLSocketFactory,"createSocket/4[java.net.InetAddress,int,java.net.InetAddress,int]",factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/TrustAllSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.TrustAllSSLSocketFactory,getSupportedCipherSuites/0,factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/LocalTrustStoreSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.LocalTrustStoreSSLSocketFactory,createSocket/0,factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/LocalTrustStoreSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.LocalTrustStoreSSLSocketFactory,"createSocket/4[java.net.InetAddress,int,java.net.InetAddress,int]",factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/LocalTrustStoreSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.LocalTrustStoreSSLSocketFactory,LocalTrustStoreSSLSocketFactory/1[java.io.File],factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/LocalTrustStoreSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.LocalTrustStoreSSLSocketFactory,"createSocket/4[java.lang.String,int,java.net.InetAddress,int]",factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/LocalTrustStoreSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.LocalTrustStoreSSLSocketFactory,"createSocket/2[java.lang.String,int]",factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/LocalTrustStoreSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.LocalTrustStoreSSLSocketFactory,getDefaultCipherSuites/0,factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/LocalTrustStoreSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.LocalTrustStoreSSLSocketFactory,"createSocket/4[java.net.Socket,java.lang.String,int,boolean]",factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/LocalTrustStoreSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.LocalTrustStoreSSLSocketFactory,"createSocket/2[java.net.InetAddress,int]",factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/protocol/LocalTrustStoreSSLSocketFactory.java,org.apache.jmeter.protocol.smtp.sampler.protocol.LocalTrustStoreSSLSocketFactory,getSupportedCipherSuites/0,factory,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,"executeMessage/3[org.apache.jmeter.samplers.SampleResult,org.apache.jmeter.protocol.smtp.sampler.protocol.SendMailCommand,org.apache.jmeter.protocol.smtp.sampler.Message]",log,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,getAttachmentFiles/0,ATTACH_FILE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,getAttachmentFiles/0,FILENAME_SEPARATOR,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,applies/1[org.apache.jmeter.config.ConfigTestElement],APPLIABLE_CONFIG_CLASSES,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,calculateMessageSize/1[org.apache.jmeter.protocol.smtp.sampler.Message],MESSAGE_SIZE_STATS,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,sample/1[org.apache.jmeter.samplers.Entry],log,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,attachmentToFile/1[java.lang.String],log,4
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,createSendMailCommandFromProperties/0,USE_EML,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,createSendMailCommandFromProperties/0,USE_AUTH,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,createSendMailCommandFromProperties/0,MESSAGE,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,createSendMailCommandFromProperties/0,PASSWORD,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,createSendMailCommandFromProperties/0,MAIL_FROM,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,createSendMailCommandFromProperties/0,USERNAME,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,createSendMailCommandFromProperties/0,EML_MESSAGE_TO_SEND,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,createSendMailCommandFromProperties/0,ENABLE_DEBUG,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,createSendMailCommandFromProperties/0,PLAIN_BODY,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,encodeAddress/1[java.lang.String],log,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,calculateSubject/0,INCLUDE_TIMESTAMP,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,calculateSubject/0,SUPPRESS_SUBJECT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java,org.apache.jmeter.protocol.smtp.sampler.SmtpSampler,calculateSubject/0,SUBJECT,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElementBeanInfo.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElementBeanInfo,BoltConnectionElementBeanInfo/0,log,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElement.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElement,getUsername/0,username,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElement.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElement,testStarted/0,driver,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElement.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElement,testStarted/0,log,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElement.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElement,testStarted/0,BOLT_CONNECTION,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElement.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElement,setBoltUri/1[java.lang.String],boltUri,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElement.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElement,setMaxConnectionPoolSize/1[int],maxConnectionPoolSize,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElement.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElement,getPassword/0,password,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElement.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElement,setPassword/1[java.lang.String],password,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElement.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElement,testEnded/0,driver,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElement.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElement,getMaxConnectionPoolSize/0,maxConnectionPoolSize,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElement.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElement,setUsername/1[java.lang.String],username,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElement.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElement,getBoltUri/0,boltUri,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/config/BoltConnectionElement.java,org.apache.jmeter.protocol.bolt.config.BoltConnectionElement,getDriver/0,BOLT_CONNECTION,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/BoltSampler.java,org.apache.jmeter.protocol.bolt.sampler.BoltSampler,applies/1[org.apache.jmeter.config.ConfigTestElement],APPLICABLE_CONFIG_CLASSES,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,setCypher/1[java.lang.String],cypher,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,setParams/1[java.lang.String],params,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,setAccessMode/1[java.lang.String],accessMode,4
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,getTxTimeout/0,txTimeout,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,getDatabase/0,database,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,isRecordQueryResults/0,recordQueryResults,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,setRecordQueryResults/1[boolean],recordQueryResults,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,setDatabase/1[java.lang.String],database,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,getAccessMode/0,accessMode,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,getCypher/0,cypher,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,getSessionConfig/0,database,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,getTransactionConfig/0,txTimeout,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,setTxTimeout/1[int],txTimeout,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/bolt/src/main/java/org/apache/jmeter/protocol/bolt/sampler/AbstractBoltTestElement.java,org.apache.jmeter.protocol.bolt.sampler.AbstractBoltTestElement,getParams/0,params,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/ftp/src/main/java/org/apache/jmeter/protocol/ftp/config/gui/FtpConfigGui.java,org.apache.jmeter.protocol.ftp.config.gui.FtpConfigGui,createServerPanel/0,server,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/ftp/src/main/java/org/apache/jmeter/protocol/ftp/config/gui/FtpConfigGui.java,org.apache.jmeter.protocol.ftp.config.gui.FtpConfigGui,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],server,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/ftp/src/main/java/org/apache/jmeter/protocol/ftp/config/gui/FtpConfigGui.java,org.apache.jmeter.protocol.ftp.config.gui.FtpConfigGui,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],inputData,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/ftp/src/main/java/org/apache/jmeter/protocol/ftp/config/gui/FtpConfigGui.java,org.apache.jmeter.protocol.ftp.config.gui.FtpConfigGui,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],localFile,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/ftp/src/main/java/org/apache/jmeter/protocol/ftp/config/gui/FtpConfigGui.java,org.apache.jmeter.protocol.ftp.config.gui.FtpConfigGui,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],port,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/ftp/src/main/java/org/apache/jmeter/protocol/ftp/config/gui/FtpConfigGui.java,org.apache.jmeter.protocol.ftp.config.gui.FtpConfigGui,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],binaryMode,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/ftp/src/main/java/org/apache/jmeter/protocol/ftp/config/gui/FtpConfigGui.java,org.apache.jmeter.protocol.ftp.config.gui.FtpConfigGui,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],remoteFile,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/protocol/ftp/src/main/java/org/apache/jmeter/protocol/ftp/config/gui/FtpConfigGui.java,org.apache.jmeter.protocol.ftp.config.gui.FtpConfigGui,modifyTestElement/1[org.apache.jmeter.testelement.TestElement],putBox,1
